aX,aY,aZ,gX,gY,gZ
-2,0.49,-0.63,-143.25,173.58,250.13
-2,-0.48,-0.3,-33.72,7.83,182.89
-1.98,-0.08,-0.28,-39.27,-34.14,110.58
-0.58,-0.18,0.38,-58.82,1.57,33.2
-0.81,-0.43,0.41,-71.68,51.98,2.92
-1.93,-0.62,-0.32,-50.26,-16.73,-57.29
-1.21,-0.4,-0.28,-25.21,-115.72,-102.21
-0.69,-0.36,-0.19,-3.72,-138.06,-146.95
-0.46,0,-0.32,-9.1,-108.53,-199.22
-0.56,0.55,-1.18,36.48,-41.16,-250.14
-1.57,2,0.64,46.22,-50.82,-250.14
-2,2,-0.69,34.31,-20.27,-250.14
-1.02,2,-0.61,95.48,19.43,-250.14
-1.23,2,-0.41,91.1,-70.17,-250.14
-0.17,2,-0.36,163.44,-177.9,-250.14
0.81,1.75,-0.39,77.35,-158.2,-123.38
2,0.77,-0.41,-10.79,-114.32,-17.85
2,-0.69,0.16,-63.24,27.56,81.87
2,-0.15,0.37,-54.64,250.13,-4.45
0.62,0.14,-0.76,22.34,218.47,52.66
-1,0.27,-0.22,13.22,124.05,144.81
-1.4,0.53,0.23,0.15,24.27,120.05
-1.63,0.29,-0.53,81.95,-105.89,86.36
-1.47,0.76,-1.91,47.64,132.34,-72.19
-0.07,-0.7,2,-68.41,-125.56,88.62
2,2,-2,101.79,62.6,152.08
2,2,-2,75.5,16.11,51.27
-0.29,2,-0.33,-123.99,119.11,250.13
-0.83,2,-0.87,13.76,34.7,250.13
-1.25,2,-0.01,-124.11,101.44,250.13
-1.22,2,-0.5,-162.23,140.05,250.13
-1.52,0.85,-0.66,-165.35,214.86,250.13
-2,-0.28,-0.55,-71.78,137.7,194.82
-2,-0.43,-0.4,-27.02,2.27,116.63
-1.2,-0.01,0.17,-51.34,-40.79,15.77
-0.49,0,0.29,-56.9,12.41,10.82
-1.69,-0.66,0.06,-55.98,1.74,-46.71
-1.39,-0.7,-0.52,-33.18,-72.73,-84.9
-0.8,-0.48,-0.24,-17.89,-110.39,-141.87
-0.93,-0.17,-0.46,-0.23,-135.85,-191.04
-0.76,0.53,-0.88,-6.14,-108.55,-250.14
-1.14,1.65,-2,58.58,-90.59,-250.14
-2,2,-0.68,108.64,-129.58,-250.14
-0.97,2,-0.6,81.23,-50.32,-250.14
-0.89,2,-0.99,104.92,-67.93,-250.14
-0.16,2,-0.18,94.34,-116.76,-250.14
0.47,1.66,-0.22,55.52,-136.98,-144.05
1.99,0.96,-0.52,-10.05,-117.15,-6.67
2,-0.6,-0.03,-25.01,-76.73,65.89
2,-0.23,0.04,-73.21,243.05,54.69
1.55,0.18,-0.61,-7.53,250.13,4.26
-0.37,0.4,-0.16,17.55,123.5,106.05
-1.58,0.49,-0.09,24.08,85.64,85.79
-2,0.24,-0.51,74.45,-29.47,70.44
-1.59,0.74,-1.88,33.21,62.04,-9.79
-2,0.4,2,-250.14,-166.14,-23.34
2,2,2,107.4,-156.13,-250.14
1.79,-0.89,2,-167.79,250.13,250.13
-1.69,2,-0.08,86.32,-5.55,250.13
-0.04,2,-1.04,-63.05,51.47,250.13
-2,2,-0.02,-102.01,103.35,250.13
-1.21,2,-0.6,-143.11,98.18,250.13
-1.21,1.06,-0.48,-153.66,175.55,250.13
-2,-0.08,-0.19,-92.89,143.83,202.39
-2,-0.09,-0.39,-42.85,61.45,116.23
-1.05,0.15,-0.05,-65.87,22.21,49.43
-0.53,0.09,0.63,-117.56,124.06,12.53
-2,-0.81,-0.25,-68.05,22.26,-21.02
-1.99,-1.11,-0.57,-10.76,-119.71,-70.46
-0.91,-0.59,-0.28,11.03,-184.7,-124.23
-0.62,-0.11,-0.31,5.35,-151.92,-198.35
-0.34,0.42,-0.81,-25.39,-67.92,-250.14
-1.05,1.2,-1.98,55.18,-73.56,-250.14
-2,2,0.18,124.98,-96.92,-250.14
-0.64,2,-0.53,69.37,25.8,-250.14
-0.81,2,-0.68,63.65,-16.28,-250.14
-0.22,2,0.04,97.05,-86.69,-250.14
0.09,2,-0.38,97.85,-131.83,-224.11
1.91,1.27,-0.88,27.69,-66.18,-62.79
2,-0.38,-0.28,-2.44,-111.69,71.12
2,-0.38,0.02,-40.09,169.61,48.6
2,0.33,-0.54,-47.77,250.13,13.75
-0.48,0.18,-0.16,22.96,200.92,130.89
-1.47,0.28,-0.09,38.04,139.37,144
-2,0.55,-0.36,73.47,-57.99,104.74
-1.97,0.87,-1.74,65.52,-24.69,-19.86
-0.45,0.31,1.19,-165.59,-13.79,-20.04
-2,-0.1,-2,250.13,-26.68,148.54
2,2,-1.96,250.13,14.81,-177.47
1.57,2,-0.74,-64.81,123.27,250.13
-0.79,2,-0.32,49.01,25.01,250.13
-0.77,2,-0.16,-111.5,118.29,250.13
-1.49,2,-0.62,-146.38,141.75,250.13
-0.87,1.57,-0.92,-192.89,250.13,250.13
-2,0.01,-0.68,-134.55,211.14,215.23
-2,-0.52,-0.1,-40.76,37.26,144.35
-1.82,-0.08,-0.06,-50.67,2.27,61.88
-0.7,0.09,0.09,-62.15,12.47,11.34
-1.83,-0.43,0.16,-55.3,-7.67,-24.48
-1.85,-0.97,-0.38,-6.89,-122.18,-69.16
-0.7,-0.31,-0.18,-16.85,-135.6,-129.56
-0.55,-0.17,-0.25,-17.09,-114.65,-199.31
-0.61,0.41,-0.73,-28.89,-51.67,-250.14
-1.36,1.66,-2,36.72,-79.63,-250.14
-2,2,-0.03,110.89,-70.7,-250.14
-1.03,2,-0.67,70.9,26.16,-250.14
-1.21,2,-0.46,88.6,-46.8,-250.14
-0.51,2,-0.2,138.06,-129.31,-250.14
0.58,1.85,-0.4,118.97,-147.76,-191.96
1.63,1.11,-0.54,30.45,-141.94,-46.24
2,-0.37,0.03,31.18,-132.59,87.15
2,0.27,-0.64,-101.98,250.13,22.73
1.6,0.23,-0.54,-40.77,250.13,31.89
-1.19,0.21,0.01,2.82,210.69,137.73
-2,0.33,0.11,14.81,42.07,118.97
-2,-0.08,-1.23,165.07,-97.53,58.65
-2,2,0.57,-250.14,65.66,-151.7
2,2,-1.54,-41.06,83.02,-137.22
2,1.53,-2,-234.3,124.21,86.75
-0.31,0.83,-1.44,31.84,61.42,250.13
-1.7,2,-0.32,43.66,97.62,160.62
-0.57,2,0.12,-93.3,125.6,250.13
-1.4,2,-0.16,-102.65,109.23,250.13
-1.13,2,-0.5,-172.9,122.58,250.13
-1.33,0.94,-0.78,-157.79,190.07,250.13
-2,-0.01,-0.35,-105.37,162.72,181.7
-2,-0.41,-0.23,-90.19,93.89,105.29
-1.02,0.04,-0.57,-80.84,11.13,37.7
-1.1,0.08,0.39,-112.36,134.2,11.06
-2,-1.43,-0.66,-22.98,-76.99,-10.34
-1.55,-1.05,-0.48,17.96,-250.14,-85.99
-0.25,-0.04,-0.26,33.45,-234.17,-162.98
-0.15,0.47,-0.19,-9.3,-107.34,-231.67
-0.39,0.89,-0.12,-7.52,36.05,-250.14
-2,2,0.86,7.53,-27.76,-250.14
-2,2,-1.05,26.01,-38.37,-244.02
-0.36,2,-1.29,81.2,24.04,-250.14
-0.39,2,-0.41,89.63,-42.05,-250.14
0.01,1.96,-0.12,151.75,-127.32,-250.14
1.19,1.61,-0.88,98.4,-126.8,-115.02
-1.03,0.44,-0.19,72.5,240.97,90.85
-1.91,1.02,-0.85,72.26,114.2,114.05
-2,0.79,-1.22,98.67,-54.6,33.45
-0.99,1.82,-1.66,-65.58,2.98,-105.9
1.36,-1.36,2,-78.83,2.91,49.12
2,2,-2,-55.26,-227.13,-79.27
2,1.63,-2,-46.42,-27.44,160.19
0.2,2,0.64,-10.21,43.24,250.13
1.43,2,-0.68,3.34,38.98,250.13
-0.92,2,-0.25,-61.29,96.49,250.13
-0.82,2,-0.11,-84.76,70.3,250.13
-0.47,2,-0.35,-92.92,101.09,250.13
-0.27,1.27,-0.43,-70.49,175.53,250.13
-2,0.85,-0.27,-56.73,214.95,201.09
-2,-0.02,-0.29,-50.71,39.82,120.76
-1.53,-0.12,0.03,-55.59,-63.43,47.22
-1.31,0.02,0.05,-40.51,-42.69,-0.81
-2,-0.5,-0.15,-51.2,-93.44,-32.99
-1.21,-0.16,-0.52,-70.37,-192.27,-107.4
-0.15,0.12,0.02,-60.5,-154.55,-176.37
-0.05,0.48,-0.32,-32.4,-64.41,-236.11
-0.05,2,-0.29,-37.66,-38.55,-250.14
-2,2,0.04,2.05,-21.1,-250.14
0.11,2,-0.43,31.9,35.85,-250.14
0.25,2,-0.42,68.35,71.92,-250.14
-0.71,2,-0.17,102.73,-85.33,-250.14
0.01,1.79,-0.03,107.53,-217.79,-232.84
1.72,0.63,-0.59,58.08,-209.73,-115.32
2,-0.52,-0.58,13.87,-107.57,77.66
2,-0.86,-0.15,-75.34,77.04,91.29
2,-0.27,-0.18,-29.96,250.13,53.46
-1.37,0.31,-0.12,45.84,236.1,111.46
-2,0.83,-0.12,14.52,66.39,126.75
-2,0.82,-1.25,107.64,-82.63,9.56
-0.1,1.55,-1.14,-92.71,96.09,-112.15
0.8,0.39,2,-97.11,-52.36,12.08
2,1.33,2,-66.37,31.76,-136.35
1.6,1.32,0.37,3.66,27.63,250.13
0.04,2,-0.54,-6.74,-56.4,250.13
0.8,2,-0.49,-21.67,29.63,250.13
-0.98,2,-0.1,-64.59,63.31,250.13
-0.77,2,-0.01,-89.01,51.14,250.13
-0.21,1.69,-0.41,-96.01,154.91,250.13
-1.18,0.96,-0.51,-65.76,204.5,248.6
-2,0.32,-0.06,-49.54,84.03,156.19
-1.91,0.1,-0.37,-52.08,-45.02,89.15
-1,0.08,0.34,-54.08,-34.66,34.25
-1.93,-0.28,-0.11,-37.87,-32.18,-7.25
-2,-0.46,-0.59,-49.47,-113.6,-60.56
-1.05,-0.07,-0.14,-55.43,-217.14,-141.44
-0.21,0.32,-0.21,-39.18,-169.16,-202.56
0,0.97,0.11,-49.83,-53.21,-246.41
-0.5,1.5,-1.63,10.82,-1.82,-250.14
-2,2,-0.15,-3.36,-61.08,-250.14
0.13,2,-0.62,66.24,-20.42,-250.14
0.52,2,-0.68,67.31,40.37,-250.14
-0.27,2,-0.28,77.95,-54.43,-250.14
0.42,1.56,-0.13,110.27,-209.08,-219.18
2,0.76,-0.8,70.09,-156.62,-70.88
2,-1.26,0.56,-68.47,-79.68,68.81
2,-0.66,0.63,-50.76,167.95,64.18
1.28,0.12,-0.59,37.89,250.13,73.85
-1.78,0.61,-0.41,58.74,240.19,144.41
-2,0.9,0.18,25.97,32.69,116.09
-1.34,1.42,-1.8,72.54,-49.63,-11.92
0.3,-0.34,2,-102.32,-0.02,-20.89
2,2,-2,-77.4,-179.47,-112.64
2,1.14,-2,-33.85,-22.06,158.53
0.27,2,0.43,2.72,49.81,250.13
1.45,2,-0.76,-1.51,64.02,250.13
-0.55,2,-0.48,-51.06,115.71,250.13
-1.06,2,-0.3,-78.84,86.08,250.13
-0.58,2,-0.02,-106.39,137.67,250.13
-0.62,1.14,-0.58,-84.97,206.64,250.13
-1.79,0.58,-0.21,-64.18,250.13,183.69
-2,0.15,-0.48,-81.75,160.21,60.4
-1.91,0.12,-0.5,-68.37,-25.91,42.91
-2,-0.35,-0.33,-16.2,-150.15,26.08
-2,-1,-1.18,5.09,-250.14,-52.07
0.1,0.54,-0.08,-36.31,-250.14,-153.63
0.63,0.61,-0.03,-29.79,-108.56,-217.6
-0.04,1.76,-0.46,-28.67,-8.66,-250.14
-1.53,2,-0.04,-27.95,49.37,-250.14
0.31,2,-0.35,-2.69,8.56,-250.14
0.51,2,-0.35,63.28,73.41,-250.14
-0.44,2,-0.04,95.19,-80.05,-250.14
0.36,2,-0.17,104.92,-187.93,-250.14
1.33,1.15,-0.46,70.72,-154.49,-205.8
2,-0.31,-0.47,2.31,-106.89,-62.66
2,-0.9,-0.14,-41.44,89.71,25.63
2,-0.95,-0.31,-84.63,250.13,7.99
-0.15,-0.04,-0.3,53.92,229.11,54.89
-1.42,0.19,-0.21,113.2,86.34,91.01
-2,1.31,-0.2,41.18,-51.22,64.99
-1.57,1.57,-1.49,27.15,-47.26,-46.8
0.01,-0.34,1.19,-152.42,49.85,-48.62
-2,1.03,-2,250.13,250.13,67.15
2,-0.51,-2,1.02,209.82,-103.54
0.61,1.89,-0.36,-37.95,64.21,250.13
1.13,2,-0.72,-3.2,-26.3,250.13
-1.03,2,-0.1,-68.11,101.39,250.13
-0.93,2,0.02,-95.78,56.62,250.13
0.04,2,-0.45,-103.28,117.52,250.13
-0.17,1.36,-0.43,-76.21,215.72,250.13
-2,0.95,-0.46,-49.47,171.81,218.75
-2,-0.23,-0.42,-33.5,-11.28,117.45
-0.83,0.14,0.27,-58.23,-51.94,62.46
-1.27,-0.01,0.08,-46.37,32.1,9.5
-2,-0.77,-0.2,-42.05,-47.85,-39.01
-1.22,-0.18,-0.41,-55.34,-172.4,-115.45
-0.27,0.04,-0.03,-43.15,-148.84,-185.18
-0.14,0.58,-0.21,-40.23,-59.79,-229.03
-0.6,1.13,-1.47,6.35,-13.88,-250.14
-1.84,2,0.38,2.64,7.09,-250.14
-0.19,2,-0.09,31.17,-4.55,-250.14
0.29,2,-0.71,58.1,2.87,-250.14
-0.41,2,-0.11,75.13,-148.44,-250.14
0.29,2,-0.43,102.02,-205.69,-250.14
1.48,1.04,-0.75,69.27,-220.15,-165.01
2,-0.37,-0.47,-30.47,-170.36,1.53
2,-0.87,-0.18,21.79,30.15,88.07
2,-0.64,-0.62,-78.63,250.13,33.58
-0.78,0.32,0.03,20.18,245.81,145.88
-2,0.52,0.29,41.01,82.44,204.09
-2,0.77,-1.27,105.92,-90.91,57.4
-1.54,1.85,-1.28,-81.15,36.03,-82.87
2,1.23,2,-46.81,-97.86,-11.19
2,2,2,37.21,68.37,0.59
0.34,1.59,-1.44,-9.6,38.09,250.13
0.73,2,-0.79,9.81,-45.67,250.13
-0.16,2,-0.44,-26.95,36.36,250.13
-0.72,2,0.06,-67.62,40.05,250.13
-0.64,2,-0.04,-77.7,30.34,250.13
-0.08,1.33,-0.28,-80.76,137.88,250.13
-1.49,1.11,-0.39,-48.28,161.76,236.45
-2,0.25,0.39,-29.53,5.73,151
-1.26,0,0.1,-40.95,-73.62,64.76
-0.06,0.34,0.56,-61.71,40.85,16.11
-2,-0.21,-0.12,-63.22,70.53,-22.5
-2,-0.57,-0.68,-58.37,-94.55,-82.93
-0.94,-0.17,-0.04,-43.98,-179.34,-164.8
-0.3,0.59,-0.13,-40.86,-120.49,-223.73
0.02,1.15,-0.67,-6.78,-31.82,-250.14
-0.81,2,-0.1,-21.02,29.97,-250.14
-0.63,2,-0.31,-2.3,15.47,-250.14
0.22,2,-0.64,42.02,37.53,-250.14
-0.45,2,-0.09,51.81,-31.77,-250.14
-0.22,1.81,0.06,83.34,-117.66,-250.14
0.99,1.08,-0.29,74.5,-154.08,-185.96
1.87,0.11,-0.67,24.28,-207.56,-63.03
2,-0.87,-0.58,28.31,-86.58,81.89
2,-0.47,-0.44,-108.86,250.13,76.21
0.45,0.07,-0.37,38.46,250.13,99.96
-2,0.49,-0.09,53.73,185.7,183.29
-2,0.94,-0.26,41.18,-20.69,130.04
-1.43,1.71,-1.37,71.97,-69.96,-43.02
0.5,-0.91,2,-92.46,92.88,-76.35
-2,-0.51,-2,250.13,250.13,70.63
2,0.72,-2,34.24,126.53,-26.73
2,1.62,-1.17,-12.61,62.47,250.13
-0.16,2,-0.24,-6.31,20.08,250.13
-0.85,2,-0.12,-65.92,62.78,250.13
-0.75,2,0.14,-108.05,67.48,250.13
-0.1,1.95,-0.69,-112.25,134.68,250.13
-0.35,1.22,-0.91,-82.95,235.34,250.13
-2,0.38,-0.28,-55.65,150.98,209.21
-2,-0.57,0.4,-26.45,-73.02,123.9
-0.92,0.32,0.12,-54.27,-84.75,20.9
-1.61,-0.05,0.16,-68.53,35.65,-38.09
-2,-0.44,-0.38,-65.4,-71.23,-101.54
-0.94,-0.17,-0.18,-66.76,-158.92,-170.42
-0.21,0.35,-0.02,-51.92,-133.16,-229.37
-0.09,1.27,-1.25,-17.21,-63.01,-250.14
-1.09,2,-0.19,-12.64,33.05,-250.14
-0.28,2,-0.15,13.34,20.62,-250.14
0.12,2,-0.54,46.93,13.37,-250.14
0.01,2,-0.26,89.31,-36.92,-250.14
-0.22,1.88,0.07,100.2,-109.05,-250.14
0.59,1.17,-0.22,82.29,-182.93,-184.4
1.94,0.23,-0.47,46.77,-227.04,-59.89
2,-0.69,-0.19,-5.46,-22.75,61.92
2,-0.54,0.43,-125.32,227.82,26.91
0.9,0.16,-0.53,16.95,226.52,63.11
-1.48,0.25,-0.36,74.52,143.85,108.72
-2,0.64,-0.29,38.79,52.78,58.28
-1.52,1.42,-1.43,69.34,36.02,-32.19
1.42,-0.77,2,-64.68,27.18,20.99
-2,2,-2,250.13,250.13,132.77
2,-0.31,-2,5.08,60.98,-21.61
1.72,1.19,0.11,-18.69,72.73,250.13
0.61,2,-0.53,-10.54,31.32,250.13
-1.19,2,0.11,-76.11,85.53,250.13
-0.92,2,0.18,-100.24,54.3,250.13
0.3,1.95,-0.53,-109.21,96.22,250.13
-0.38,1.23,-0.85,-78.36,149.28,250.13
-2,0.5,0.13,-39.89,77.86,250.13
-2,0.18,0.34,-4.44,-62.6,164.79
-0.97,0.38,0.15,-52.33,32.04,75.03
-1.35,-0.07,0.26,-80.91,141.1,6.99
-2,-0.6,-0.51,-66.31,41.3,-67.14
-1.8,-0.39,-0.49,-45.36,-176.41,-127.95
-0.36,0.13,-0.25,-16.1,-209.7,-181.22
0.23,0.85,-0.46,-16.15,-100.51,-237.57
0.03,2,-0.51,-30.46,-50,-250.14
-1.06,2,-0.01,-16.82,-20.13,-233.69
0.02,2,-0.23,47.08,101.82,-250.14
-0.02,2,-0.27,81.65,93.38,-250.14
-0.47,2,0.3,109.86,-83.69,-250.14
0.36,1.61,-0.2,108.2,-177.02,-250.03
1.9,0.4,-0.62,78.17,-164.07,-132.1
2,-0.45,-0.09,-18.23,-101,24.87
2,-0.87,-0.23,-48.89,39.02,27.08
1.96,-0.19,-0.43,-7.5,250.13,48.82
-1.25,0.27,-0.18,50.98,223.15,150.69
-1.95,1.07,0.23,10.94,22.95,136.53
-1.88,1.03,-1.47,124.53,-64.73,-2.05
0.67,-0.01,1.81,-96.98,80.6,-16.95
-1.56,-0.21,2,97.26,250.13,76.79
2,1.02,0.35,-7.75,175.15,-81.76
2,1.11,-0.62,-7.37,12.21,250.13
0.22,2,0.04,1.81,15.59,250.13
-0.94,2,-0.16,-59.66,100.44,250.13
-1.08,2,0.15,-89.06,89.75,250.13
-0.32,2,-0.39,-104.11,139.76,250.13
-1.17,1.1,-0.87,-70.65,143.28,250.13
-2,0.52,-0.16,-38.29,38.35,230.08
-2,0.18,0.23,-18.34,-116.22,152.85
-0.8,0.33,0.22,-31.38,-67.07,66.11
-0.8,0.25,0.52,-55.4,74.08,16.1
-2,-0.57,-0.21,-59.37,34.02,-39.97
-1.9,-0.65,-0.17,-58.89,-162.29,-143.25
-0.5,0.32,-0.56,-42.4,-157.69,-222.47
-0.03,1.81,-1.11,-19.54,-134.94,-250.14
-1.98,2,0.04,-12.14,-56.8,-250.14
0.08,2,-0.39,-6.34,-31.83,-250.14
0.31,2,-0.23,42.32,43.43,-250.14
-0.29,2,-0.26,81.09,-42.13,-250.14
0.14,2,-0.01,77.65,-106.21,-250.14
1.24,1.14,-0.27,24.2,-131.44,-206.15
2,-0.36,-0.36,-35.42,-181.27,-49.2
2,-1.35,-0.2,17.21,-15.02,84.02
2,-0.39,-0.21,-127,250.13,14.12
0.51,0.24,-0.55,35.23,250.13,90.79
-1.69,0.27,-0.31,68.68,142.45,121.59
-2,0.72,-0.88,66.82,5.47,45.54
-1.95,2,-1.57,12.57,-68.95,-53.5
0.65,-0.7,1.98,-101.6,84.2,35.21
2,2,-2,-84.8,-14.02,-152.6
2,-1.34,-2,39.92,67.83,202.75
-0.53,2,-0.33,-17.08,67.1,250.13
0.86,2,-0.68,16.1,-55.2,250.13
-0.02,2,-0.06,-28.6,32.13,250.13
-0.41,2,0.01,-59.38,53.92,250.13
-0.35,2,-0.12,-75.67,117.56,250.13
-0.76,1.53,-0.34,-66.61,206.85,250.13
-2,0.55,-0.01,-47.49,141.99,205.14
-2,0.05,-0.22,-58.79,36.15,89.62
-0.74,0.02,0.04,-62.08,35.52,27.52
-1.93,0.08,0,-51.05,64.62,-14.56
-2,-0.58,-0.23,-41.56,-90.76,-46.82
-0.92,-0.19,-0.29,-50.5,-185.56,-105.5
-0.38,0,-0.16,-43.38,-152.32,-166.93
-0.16,0.59,-0.81,-47.04,-69.15,-227.03
-0.28,2,-1.3,-0.54,-92.44,-250.14
-2,2,0.11,21.48,-54.33,-250.14
-0.18,2,-0.68,43.67,27.75,-250.14
0.12,2,-0.51,70.89,2.4,-250.14
-0.31,2,0.17,86.6,-120.23,-250.14
0.8,1.69,0.12,82.82,-191.92,-243.74
2,0.41,-0.57,32.14,-104.16,-111.05
2,-0.74,-0.36,-42.05,-32.61,60.7
2,-0.82,-0.09,-62.55,166.37,28.63
1.54,0.22,-0.62,25.88,250.13,62.79
-0.9,0.28,-0.42,39.93,222.98,131.72
-1.59,0.74,-0.25,27.73,85.86,146.31
-2,0.66,-0.74,68.21,-67.25,75.36
-1.51,1.14,-1.12,-25.63,5.15,-60.2
2,-1.95,2,68.18,-106.15,17.15
1.61,2,-2,-250.14,53.51,-97.91
2,-0.74,-2,-12,47.73,85.11
0.08,2,-1.9,-11.17,112.27,250.13
-0.5,2,-1.06,-2.87,-10.92,250.13
-0.4,2,-0.03,-40.08,-28.37,250.13
-0.05,2,0.16,-74.5,58.53,250.13
0.11,1.53,-0.2,-83.5,197.33,250.13
-1.58,1.15,-0.61,-65.89,250.13,229.02
-2,-0.02,0.08,-43.76,79.88,159.79
-2,-0.15,0.07,-50.54,-16.04,47.82
-0.94,0.04,0.13,-52.53,-64.81,0.88
-1.61,-0.16,0.16,-50.3,-24.02,-36.76
-1.46,-0.32,-0.49,-57.49,-96.51,-97.02
-0.4,-0.16,-0.05,-60.8,-123.47,-164.76
-0.38,0.23,-0.08,-48.34,-97.61,-215.12
0,0.79,-0.5,-36.48,-31.16,-250.14
-0.86,2,-0.74,-3.83,-27.39,-250.14
-1.54,2,-0.53,-3.51,-38.09,-243.99
0.73,2,-1.07,47.38,12.41,-250.14
0.1,2,0.04,43.82,6.63,-250.14
-0.5,2,0.13,94.34,-118.72,-250.14
0.76,1.31,-0.3,86.27,-190.87,-151.56
1.9,0.36,-0.45,50.48,-154.73,-52.19
2,-0.33,-0.34,-5.34,-6.38,71.34
2,-0.42,-0.09,-89.64,194.31,71.26
1.61,-0.09,0.06,-11.6,250.13,71.68
-0.92,0.15,-0.41,54.37,219.9,110.35
-1.51,0.65,-0.63,33.98,162.12,128.94
-1.74,0.51,-0.68,81.98,40.59,91.87
-1.95,1.16,-1.74,13.1,24.63,-44
2,-1.81,2,29.22,-135.15,24.79
2,2,-2,-250.14,-94.15,-73.76
2,-0.23,-2,13.01,-18.08,105.39
0.61,2,-0.44,-4.33,151.56,250.13
0.14,2,-0.52,-22.34,91.84,250.13
-0.69,2,-0.06,-65.79,65.69,250.13
-0.11,2,-0.1,-96.79,94.9,250.13
0.03,1.88,-0.91,-111.44,234.6,250.13
-1.52,1.21,-0.85,-99.74,250.13,250.13
-2,-0.06,-0.14,-54.23,47.4,177.9
-2,0.05,-0.16,-57.53,-77.52,92.61
-0.51,0.07,0,-46.5,-89.7,28.53
-1.7,-0.19,0.14,-48.58,-3.67,-8.01
-2,-0.51,-0.54,-45.71,-145.55,-58.49
-0.33,-0.09,0.04,-58.21,-185.94,-135.69
-0.08,0.27,-0.03,-49.54,-96.53,-182.02
-0.23,0.58,-0.15,-16.61,-24.02,-233.63
-0.69,2,-0.43,-11.1,-58.27,-250.14
-0.88,2,-0.59,-2.14,-65.95,-221.94
0,2,-0.63,23,6.69,-250.14
0.08,2,-0.53,49.36,-31.11,-250.14
0.23,2,-0.02,66.87,-101.05,-250.14
0.62,1.55,-0.13,82.12,-149.36,-219.55
1.9,0.34,-0.48,52.79,-127.05,-77.11
2,-0.97,-0.42,-21.95,-23.24,92.82
2,-0.77,-0.11,-71.74,192.21,67.13
1.47,0.14,-0.31,12.52,250.13,57.83
-1.57,0.38,-0.08,63.51,195.36,104.67
-2,0.61,-0.77,51.08,85.82,116.6
-2,0.44,-0.63,90.17,-105.05,74.39
-1.01,1.17,-1,9.95,-51.29,-27.75
-0.7,-0.28,2,-105.03,-80.27,50.62
2,2,-2,-105.37,-250.14,-236.81
2,-1.6,-2,35.96,91.21,160.48
-0.3,2,-1,-10.4,147.56,250.13
-0.55,2,-0.3,23.21,-18.9,214.11
-0.22,2,0.02,-18.02,13.22,250.13
0.12,2,0.3,-62.99,117.9,250.13
-0.25,2,-0.39,-104.37,250.13,250.13
-1.22,1.09,-0.92,-93.42,250.13,250.13
-2,0.21,-0.57,-58.82,173.96,159.78
-2,0,-0.21,-42.53,-32.84,98.24
-1.26,-0.03,-0.19,-32.24,-104.75,27.53
-1.01,-0.19,0.23,-33,-28.82,-10.11
-2,-0.5,-0.07,-29.34,-63.09,-55.47
-1.06,-0.19,-0.17,-46.87,-150.77,-128.58
-0.19,0.11,0.05,-38.94,-123.66,-191.28
-0.16,0.72,-0.28,-30.14,-36.54,-247.31
-0.81,1.85,-1.83,13.57,-3.34,-250.14
-2,2,-0.09,32.95,-72.33,-250.14
-0.16,2,-0.79,62.29,-44.89,-250.14
0.06,2,-0.65,62.82,27.6,-250.14
-0.81,2,0.12,91.08,-133.65,-250.14
0.68,1.63,-0.06,103.09,-239.08,-221.09
1.72,0.75,-0.34,51.82,-194.37,-80.29
2,-0.37,-0.34,-28.43,-56.59,55.56
2,-0.57,-0.16,-37.98,128.54,95.92
2,-0.32,-0.17,-48.16,250.13,38.24
-0.75,0.57,-0.19,33.11,230.02,124.98
-1.74,0.51,-0.79,37.13,128.69,142.35
-1.74,0.55,-0.79,63.84,-61.26,72.6
-1.17,1.33,-0.87,-42.39,-23.69,-39.91
0.6,-1.26,2,-54.23,5.25,2.28
-0.8,2,-2,-13.86,-173.98,-62.5
2,-0.11,-2,40.84,-11.19,88.32
0.78,2,-0.21,-14.25,129.73,250.13
0.42,2,-0.43,2.44,44.53,250.13
-0.14,2,-0.16,-49.35,82.19,250.13
-0.57,2,-0.17,-88.23,131.29,250.13
-0.81,1.87,-0.68,-101.6,202.57,250.13
-1.01,1.2,-0.75,-77.89,250.13,241.25
-2,0.36,-0.35,-47.89,114.7,169.2
-2,0.07,-0.19,-34.42,-57.7,92.09
-1.18,0.06,0,-39.15,-60.4,18.51
-1.78,-0.23,0,-33.4,-58.14,-18.28
-2,-0.42,-0.39,-36.85,-143.11,-75.07
-0.47,-0.01,-0.09,-61.18,-177,-148.72
0.02,0.32,0.04,-59.67,-107.55,-212.89
-0.12,0.6,-0.05,-22.85,-11.15,-250.14
-0.66,2,-0.86,-9.21,-10.03,-250.14
-0.91,2,-0.37,-10.45,-40.08,-236.79
-0.18,2,-0.64,48.3,-2.15,-250.14
-0.48,2,-0.41,76.89,-48.58,-250.14
-0.11,2,-0.17,97.47,-166.81,-250.14
0.95,1.54,-0.33,89,-183,-205.05
1.68,0.27,-0.45,42.14,-164.05,-45.62
2,-0.92,-0.25,-35.1,-72.51,99.4
2,-0.97,0.29,-85.21,195.67,83.99
1.32,0.25,-0.25,12.04,250.13,94.93
-1.96,0.68,-0.04,44.44,241.98,134.01
-2,0.95,-0.68,32.65,90.69,120.09
-1.46,0.98,-1.48,86.12,-4.5,12.52
-1.3,0.67,-0.59,-134.5,17.76,-90.65
2,-0.94,1.5,63.47,-59.5,34.39
