aX,aY,aZ,gX,gY,gZ
-0.31,-0.01,0.04,21.82,40.51,-36.45
-0.07,0.11,-0.08,8.99,-14.5,-27.73
0.12,0.09,-0.02,0.32,-62.6,-9.67
0.11,-0.03,-0.02,-2.11,-79.02,2
0.16,-0.03,0.02,2.81,-75.6,9.79
0.26,0.05,0.07,5.69,-50.44,6.98
0.23,0.01,0.04,5.47,-7.47,-4.53
0.09,-0.02,0.04,5.34,31.76,-18.01
-0.11,-0.08,0.01,12.18,44.38,-29.69
-0.29,-0.19,-0.09,33.24,37.08,-43.6
-0.43,-0.25,-0.25,59.85,21.4,-65.41
-2,-0.42,-0.81,88.34,73.76,-121.82
1,1.42,1.25,147.53,-33.5,-217.32
-0.77,2,-1.21,98.02,-107.94,-19.33
-1.42,2,-0.93,94.51,-8.58,-114.43
-1.97,2,-1.57,131.66,-88.45,-250.14
-1.38,2,-0.52,162.13,-106.49,-204.69
0.38,1.31,0.19,57.54,-78.55,-192.17
1.39,0.63,-0.14,5.15,-6.8,-57.64
-0.47,0.87,-0.66,9.7,39.42,21.17
-2,2,-1.02,9.45,-19.43,-40.5
-1.4,2,-0.95,-2.3,-112.97,-27.6
-0.02,1.11,-0.69,-20.22,-61.69,28.92
0.2,0.52,-0.17,4.03,87.9,48.94
-0.73,1.51,-0.64,-11.08,148.27,70.08
-1.48,2,-0.59,-49.72,53.47,79.94
-0.91,1.6,-0.51,-82.66,-25.08,122.93
-0.25,1.34,-0.5,-118.15,-12.33,159.29
-0.44,1.76,-0.4,-134.78,7.37,228.65
-0.96,2,-0.7,-134.51,22.6,219.52
-1,2,-0.58,-121,13.81,171.13
-0.08,1.64,-0.54,-109.41,-0.75,140.63
0.53,0.73,-0.61,-91.28,44.4,130.05
-0.11,0.09,0.11,-69.79,75.28,125.05
-0.67,-0.24,0.7,-75.84,56.74,119.23
-2,-0.72,-0.46,4.9,23.6,10.96
-0.76,-0.09,-0.96,80.44,-37.73,-2.37
0.05,0.31,-0.15,-11.37,-0.1,-20.67
0.31,0.03,0.32,-18.89,30.65,-53.26
0.15,-0.22,0.28,-0.54,67.18,-68.31
-0.11,-0.16,0.27,44.71,68.37,-63.09
0.11,0.33,-0.14,19.27,19.56,-40.98
0.44,0.18,-0.09,-8.83,-9.17,8.86
0.21,-0.08,0.06,-17.97,2.84,18.82
0.05,-0.07,0.06,-11.85,-30.08,21.08
0.03,-0.08,0.04,-1.21,-28.24,12.08
-0.01,-0.05,0.1,9.92,6.18,10.67
-0.01,0.07,0.05,-3.05,45.56,5.72
-0.2,0.01,0.02,-5.78,72.55,-12.24
-0.58,-0.12,-0.04,8.42,65.43,-38.05
-1.03,-0.34,0.15,55.82,40.18,-71.02
-2,-0.29,-1.47,77.29,15.28,-107.92
1.39,0.93,1.29,113.18,5.63,-208.34
-0.7,1.79,-2,106.44,21.66,-57.63
-1.5,2,-0.85,121.12,-41.91,-108.11
-2,2,-0.12,159.56,-94.27,-179.05
-1.53,2,-1.57,157.18,-170.1,-200.15
0.3,2,-0.94,119.91,-50.31,-223.22
1.1,1.88,0.21,63.09,8.54,-153.17
0.81,0.81,-0.25,35.5,37.56,-37.02
-1.3,1.21,-1.14,3.34,-78.25,36.66
-2,2,-1.06,2.92,-146.67,2.34
-0.79,1.56,-0.49,19.69,-64.58,2.63
0.35,0.9,-0.31,-5.06,76.68,24.93
0.02,1.18,-0.32,-29.41,167.24,62.28
-1.51,1.85,-0.3,-89.6,121.94,107.05
-1.61,1.81,-0.31,-122.03,-37.41,140.74
-0.61,1.65,-0.34,-131.36,-55.64,174.76
0.13,1.9,-0.51,-156.64,60.59,183.58
-0.37,2,-0.65,-181.75,145.2,176.6
-0.43,2,-1.11,-153.04,65.37,168.51
-0.07,1.8,-0.77,-130.22,11.98,186.6
0.78,0.42,-0.54,-91.78,-54.02,170.35
-0.59,0.27,0.05,-63.6,-24.73,166.28
-1.6,0.24,0.3,-23.47,74.99,178.15
-2,-0.56,-1.74,84.43,-134.11,43.44
0.3,0.05,-0.03,-0.76,-15.69,-43.57
0.26,-0.2,0.17,6.37,53.85,-56.55
0.31,-0.06,0.29,-8.9,59.82,-87.02
-0.17,-0.02,0.04,14.45,57.05,-67.02
0.11,0.16,-0.03,14.32,8.62,-21.76
0.54,0.19,-0.17,-18.04,-38.78,19.04
0.36,-0.01,0.06,-21.18,-37.8,21.92
0.08,-0.07,0.15,-15.75,-60.43,24.02
-0.05,-0.07,0.18,-4.56,-67.55,6.4
-0.03,0.07,0.14,1.5,-48.18,2.86
0.14,0.09,0.05,-4.96,-19.31,-1.11
0.15,0,-0.01,-14.97,27.18,-21.19
-0.01,-0.07,-0.03,-15.49,97.31,-41.53
-0.33,-0.07,-0.01,-6.43,144.72,-59.53
-0.86,-0.35,-0.21,10.66,109.6,-92.92
-1.54,-0.59,-0.48,106.73,40.15,-133.83
-0.49,0.72,-0.35,108.62,75.05,-208.39
-0.1,2,-1.16,113.85,36.85,-128.5
-1.73,2,-0.43,126.35,18.7,-209.79
-1.64,2,-2,139.67,-163.96,-123.26
-0.66,2,-1.26,142.3,-208.45,-144.39
1.04,2,-0.14,112.87,-61.66,-154.53
0.34,1.32,-0.13,67.4,-47.6,-126.92
-0.29,1.13,-0.14,15.27,-34.18,-43.57
-0.94,1.43,-1.02,-2.28,-17.25,-13.19
-1.63,1.57,-1.14,-5.47,-54.31,-35.42
-0.84,1.3,-0.81,-0.39,-77.29,-2.46
0.02,0.81,-0.72,-6.11,-21.81,52.44
-0.55,1.22,-0.63,7.93,67.27,63.21
-0.9,1.93,-0.62,-23.69,54.31,81.63
-0.86,1.69,-0.47,-69.9,27.09,125.77
-0.77,1.61,-0.16,-104.93,35.16,161.79
-0.99,1.92,-0.39,-106.01,19.79,182.45
-0.25,0.05,-0.06,-0.63,-32.15,-28.17
-0.18,0.03,-0.03,1.92,-27.02,-35.94
-0.22,-0.03,0.14,-0.93,22.08,-62.84
-0.89,-0.19,0.15,59.79,61.75,-111.31
-2,0.16,-1.46,134.4,90.76,-217.62
0.08,2,0.41,126.78,-94.44,-250.14
0.37,1.99,-0.58,113.01,-80.31,-138.21
-1.63,2,-1.37,134.31,-46.27,-99.62
-2,2,-1.03,186.02,-84.4,-246.28
0.42,2,0.23,128.31,-111.85,-197.15
1.37,1.78,0.38,19.24,-85.34,-105.52
0.16,1.15,-0.13,-30.44,-47.19,13.68
-1.71,2,-0.58,-9.73,-35.47,8.6
-0.84,2,-0.53,-6.69,-3.26,-25.26
0.06,1.34,-0.51,-14.45,13.63,4.1
-0.01,1.12,-0.39,-25.96,22.15,62.79
-0.73,1.45,-0.4,-42.24,56.8,109.38
-0.97,2,-0.32,-95.79,-7.22,141.02
-0.12,2,-0.57,-138.63,58.18,173.38
-0.52,2,-0.59,-161.77,138.33,178.14
-0.93,2,-0.88,-150.94,72.62,180.5
0.04,2,-0.86,-117.05,-37.76,160.39
0.76,1.58,-0.74,-79.66,-109.69,241.08
0.06,0.31,0.33,-85.24,45.94,250.13
-2,-0.96,0.29,23.69,162.17,94.1
-0.79,-0.86,-0.48,82.64,48.25,-27.34
0.63,0.26,-0.12,0.5,95.58,-78.25
-0.7,0.3,-0.07,-22.32,-0.24,-65.16
-0.9,-0.11,-0.2,-4.87,-167.89,9.76
0.23,-0.1,-0.16,-6.15,-222.44,26.92
0.75,0.02,0,-3.02,-167.85,18.31
0.72,0.11,0.04,-7.05,-44.02,-3.27
0.32,0.13,0.03,-18.03,80.69,-21.37
-0.24,-0.09,0.13,-15.19,96.78,-37.95
-0.48,-0.16,0.1,2.33,30.53,-44.23
-0.27,-0.01,-0.09,9.08,-8.76,-39.17
0.1,0.11,-0.11,5.66,-0.68,-37.51
0.05,0.11,-0.02,1.54,3.15,-37.37
-0.12,0.01,-0.04,4.45,6.15,-40.95
-0.32,-0.01,-0.06,13.16,-17.91,-44.44
-0.36,-0.02,-0.1,27.03,-54.26,-52.28
-0.28,-0.05,-0.16,46.53,-75.56,-71.81
0.1,0.01,-0.12,93.41,-93.56,-102.32
-0.36,0.55,-0.02,119.89,-15.88,-136.03
-0.53,1.59,-0.57,193.43,-78.5,-177.19
0.41,2,-0.55,132.8,-135.85,-108.54
-0.19,2,-1.06,121.83,-47.39,-71.43
-0.64,2,-0.35,147.34,-38.76,-107.6
-0.65,2,0.06,108.76,13.27,-53.72
-0.03,1.74,0.03,40.6,-33.18,-7.31
-1.34,1.93,-1.11,-27.27,-122.55,45.18
-2,2,-0.85,-2.37,-142.44,-11.86
0.1,1.98,-0.9,-2.82,8.73,-0.53
0.46,1.34,-0.66,-36.02,211.52,75.56
-0.77,1.9,-0.15,-97.98,168.31,200.96
-2,2,-0.31,-131.36,-5.66,168.21
-0.85,2,-0.35,-151.96,-33.18,164.91
0.77,2,-0.84,-142.44,20.68,178.99
1.13,2,-1.46,-88.69,56.13,195.41
-0.61,1.49,-0.2,-136.12,3.37,237.02
-1.67,-0.51,1.33,-101.5,36.24,188.75
-2,-1.61,-1.63,51.52,200.92,-13.15
-0.74,0.36,-1.05,-27.59,103.45,-126.04
-0.43,-0.16,0.88,-20.24,12.02,-121.77
-0.14,-0.1,0.39,10.38,13.07,-99.35
0,0.11,-0.08,23.79,-86.43,-96.1
0.42,0.29,-0.01,43.35,-70.85,-79.42
0.54,0.38,-0.24,13.01,-57.18,-41.31
0.62,0.09,0.05,5.44,-60.73,-13.15
0.66,0.04,0.03,-0.1,-84.96,1.59
0.5,0.15,0.25,2.73,-45.56,19.38
0.36,0.09,0.25,8.63,-10.29,29.05
0.28,-0.01,0.1,-2.08,-7.24,35.54
0.14,-0.01,0.11,-6.69,-5.69,41.32
0.05,0.05,0.17,-16.34,-2.96,32.3
-0.02,0.03,0.22,-16.24,12.24,19.03
-0.28,-0.01,0.43,-11.23,54.22,-13.95
-0.96,-0.39,-0.28,69.76,132.54,-56.47
-1.04,-0.05,-0.76,99.68,82.31,-120.76
-0.65,0.3,-0.38,104.31,101.84,-209.5
-1.55,-0.3,-0.88,149,130.67,-197.41
0.04,1.68,0.85,90.73,-33.53,-250.14
-0.76,2,-1.06,121.27,0.29,-106.39
-1.98,2,-0.8,134.31,-76.05,-174.26
-0.93,2,-1.37,131.36,-63.8,-196.82
0.2,2,-0.34,112.18,-77.26,-168.89
0.24,1.11,0.18,31.08,-93.34,-96.08
-0.1,1.03,-0.15,-8.35,-65.15,-12.13
-2,1.89,-1.03,-15.51,-11.24,13.85
-1.75,2,-0.95,-6.62,-6.33,1.24
-0.18,1.09,-0.47,-6.41,37.05,42.42
-0.13,1.18,-0.31,-17.24,114.11,96.57
-0.93,1.91,-0.31,-52.68,120.86,139.23
-1.24,2,-0.67,-107.15,88.27,170.22
-1.11,2,-0.77,-157.09,66.91,155.53
-0.78,2,-0.71,-185.69,74.98,161.6
0.01,1.97,-0.66,-197.76,57.45,197.11
0.55,2,-0.91,-180.95,50.08,250.13
0.17,1.7,-1.02,-153.66,15.82,238.89
-0.72,0.71,0.26,-138.02,56.92,176.69
-2,-0.5,-0.36,3.08,230.22,125.63
-1.42,0.1,-2,27.31,45.14,-24
-0.27,-0.03,0.49,-31.18,-59.21,-77.03
0.42,-0.02,0.37,-12.31,2.35,-53.69
0.13,0.04,0.01,0.82,6.19,-27.96
0.1,0.01,-0.08,20.23,-50.72,-47.14
0.43,0.14,-0.21,-5.47,-88.22,8.82
0.59,0.02,0.03,-6.73,-53.07,46.31
0.46,-0.1,0.16,-4.19,-50.95,41.73
0.21,0.03,0.27,2.35,-27.68,29.43
-0.06,0.05,0.29,16.88,-15.8,22.33
0.01,0.09,0.16,3.74,-15.74,19.24
0.2,0.07,0.19,0.11,-3.51,9.47
0.14,-0.05,0.19,-0.59,20.95,1.44
-0.05,-0.06,0.07,4.13,46.31,-12.57
-0.24,-0.04,-0.07,9.87,54.02,-24.56
-0.33,0.03,-0.1,2.19,56.19,-38.06
-0.34,0.07,0.02,-7.53,104.15,-55.25
-0.92,-0.18,-0.32,20.66,124.27,-78.76
-1.35,-0.29,-0.26,80.92,25.54,-151.04
-1.69,0.24,-1.19,128.67,-19.77,-250.14
0.54,1.44,0.23,74.6,-38.34,-189.93
-0.17,2,-2,67.92,-26.71,-82.75
-2,2,-1.82,164.1,7.78,-193.03
-1.27,2,-1.41,171.15,-117.91,-250.14
-0.06,2,-0.65,115.37,-139.05,-208.83
0.92,1.12,-0.39,57.69,-90.87,-135.6
-0.16,1.36,-0.04,34.21,-32.17,-52.29
-1.51,1.81,-0.4,2.08,-53.81,-36.79
-1.28,1.76,-0.57,-18.07,-57.48,-21.71
-0.7,1.06,-0.64,-13.04,7.79,6.71
-0.58,1.06,-0.7,-2.73,40.57,40.09
-0.95,1.49,-0.46,-12.3,45.41,74.6
-0.97,1.6,-0.28,-43.18,51.79,121.88
-0.46,1.42,-0.26,-41.5,94.74,126.05
-0.59,1.96,-0.58,-131.11,99.82,180.26
-0.77,2,-0.67,-159.73,89.98,222.24
-1.54,2,-0.68,-168.92,52.79,201.25
-0.44,2,-0.91,-157.36,-42.11,194.93
0.6,1.57,-0.91,-124.69,-37.24,192.81
0.39,0.67,-0.65,-84.18,5.67,209.4
-0.63,0.45,0.8,-98.32,34.04,160.68
-2,-0.52,0.09,2.1,109.79,61.98
-0.96,-0.51,-1.3,64.12,6.76,-11.3
0.09,0.52,-0.05,-9.75,22.98,-68.46
0.36,0.03,0.25,-9.19,51.35,-57.69
-0.11,-0.21,0.05,8.85,26.56,-61.3
-0.35,-0.25,0,29.74,-36.79,-46.23
0.33,0.3,-0.12,4.64,-77.69,-23.59
0.46,0.2,-0.07,-13.03,-65.73,26.52
0.27,-0.06,0.07,-15.62,-66.79,45.18
0.25,-0.03,0.17,-6.7,-75.89,31.73
0.17,0,0.26,-1.25,-44.31,13.97
0.04,0.01,0.18,0.5,-2.47,3.9
0.02,0.06,0.09,-5.22,17.85,-6.56
-0.06,0.02,0.11,-5.07,13.07,-14.4
-0.06,0.04,0.1,-4.18,8.43,-19.92
-0.19,0.01,0.03,3.5,13.15,-23.53
-0.37,-0.06,-0.08,5.63,0.59,-33.85
-0.41,-0.08,-0.16,32.37,-11,-58.96
-0.6,-0.02,-0.24,54.01,-31.15,-88.65
-1.27,-0.02,-0.04,108.14,-37.04,-115.71
0.28,1.53,-0.27,105.51,-131.56,-202.5
0.21,1.89,-1.32,118.82,-117.28,-131.92
-0.23,2,0.19,140.45,47.91,-184.39
-1.25,2,-0.59,192.11,45.82,-250.14
-1.38,2,-1.39,130.95,-7.93,-190.32
-0.62,1.68,-0.42,86.58,-153.83,-176.13
0.06,1.45,-0.15,43.31,-143.32,-87.49
-0.42,1.59,-0.13,17.81,-57.91,-20.48
-1.17,1.55,-0.46,-4.45,-16.03,-8.63
-1.24,1.81,-0.56,-12.98,7.9,12.27
-0.79,1.47,-0.35,-23.6,58.21,44.25
-0.63,1.38,-0.33,-36.31,94.81,79.8
-0.71,1.83,-0.18,-54.48,98.42,96.63
-1.18,1.04,-0.54,-108.41,62.46,197.34
-0.47,1.57,-0.65,-104.45,50.47,180.11
-0.98,2,-0.91,-176.5,50.53,238.71
-0.83,2,-0.84,-174.42,40.55,202.93
0.2,2,-1.18,-151.41,-2.81,190.5
0.57,1.34,-1.24,-95.9,-16.72,204.39
0.35,0.7,-0.44,-73.72,88.55,202.34
-1.33,0.13,1.15,-108.95,191.4,192.56
-2,-1.36,-1.52,70.55,-44.46,66.68
-0.89,0.52,0.03,15.18,124.27,-74.24
0.34,-0.08,-0.03,15.33,37.09,-84.09
0.12,-0.02,0.09,6.89,-5.66,-62.84
-0.52,-0.21,-0.22,7.34,-58.9,-30.74
0.16,-0.07,-0.17,15.64,-154.28,3.15
0.8,0.24,-0.07,4.63,-154.67,32.5
0.56,0.1,0.15,-3.89,-86.37,44.61
0.25,0.1,0.29,-9.37,-37.79,30.91
0.03,0.08,0.33,-16.47,9.6,7.68
-0.11,-0.07,0.26,-12.31,35.01,-10.06
-0.14,-0.07,0.13,-5.24,43.77,-21.21
-0.1,0.03,0.03,-5.43,40.53,-27.35
-0.06,0.09,0.05,-10.88,52.27,-31.5
-0.07,0.08,0.12,-11.15,60.98,-32.63
-0.25,0.01,0.04,-7.79,40.98,-35.8
-0.47,-0.13,-0.07,8.84,27.42,-56.47
-0.67,-0.14,-0.14,29.56,0.73,-90.17
-0.65,-0.13,-0.3,57.24,-36.37,-125.09
-2,-0.51,-0.32,145.15,-64.53,-180.8
1.14,1.65,-1.64,151.27,-154.96,-250.14
-1.59,2,-1.09,67.63,15.11,-69.73
-1.72,2,-1.13,136.79,-14.07,-240.18
-0.35,2,-0.68,138.57,1.42,-202.83
-0.97,1.2,-0.96,118.49,-34.33,-46.95
-0.91,1.67,-0.31,124.57,-67.63,-84.05
-1.34,2,-0.47,49.87,-105.55,-77.33
-0.89,1.94,-0.28,20.37,-63.05,-56.17
-0.49,1.45,-0.36,9.11,12.67,-18.32
-0.73,1.26,-0.37,3.5,37.44,14.37
-1.07,1.48,-0.56,-25.54,-3.05,45.12
-1,1.63,-0.41,-41.84,-3.06,69.73
-0.55,1.44,-0.21,-50.52,70.53,84.95
-0.13,1.53,-0.21,-77.46,142.38,107.85
-0.98,2,-0.64,-170.25,115.89,139.8
-1.11,1.63,-0.73,-183.81,57.21,230.31
-1.3,2,-0.99,-173.81,19.06,189.18
-0.13,2,-1.03,-158.73,-8.42,199.95
1.14,1.72,-1.17,-130.44,19.37,194.73
0.16,1.12,-0.73,-49.67,66.92,227.05
-0.85,0.34,1.17,-91.22,68.48,250.13
-2,-1.41,0.3,40.78,65.72,64.16
-0.53,-0.78,-1.23,78.44,103.18,-25.27
-0.09,0.25,-0.04,7.63,64.83,-101.39
0.59,0.17,0.42,-7.42,83.57,-103.92
-0.43,-0.04,-0.07,-2.7,11.76,-54.51
-0.32,-0.21,-0.06,20.03,-106.32,-6.44
0.58,0.2,-0.12,7.21,-161.61,27.22
0.64,0.16,0.06,-2.92,-97,52.44
0.31,0.13,0.18,-15.13,-43.41,38.5
0.02,0.08,0.24,-25.77,10.02,14.71
-0.28,-0.08,0.21,-20.78,46.35,-6.57
-0.26,-0.08,0.07,-8.05,48.82,-19.56
-0.01,-0.01,0.05,-4.21,37.89,-22.61
0.14,0.03,0.1,-12.4,49.29,-21.15
0.1,0.06,0.06,-17.78,79.03,-24.5
-0.3,0.07,0,-27.81,71.56,-28.88
-0.66,-0.14,-0.13,-13.53,22.26,-38.13
-0.84,-0.31,-0.24,22.9,-13.18,-65
-0.98,-0.12,-0.01,58.68,-42.26,-116.07
-1.27,-0.11,-0.4,121.92,-22.29,-205.98
0.7,1.62,-0.97,181.58,-85.34,-250.14
-0.34,2,-1.89,95.27,20.47,-135.04
-0.06,1.48,-2,130.69,-20.51,-122.1
-2,2,-1.33,162.4,-59.29,-110.66
-2,2,-0.36,172.48,-7.07,-162.4
-0.14,2,0.26,104.81,-101.74,-154.88
0.71,1.31,-0.07,-2.27,-119.81,-100.95
-0.39,1.37,-0.56,-24.15,-111.82,0.5
-0.91,2,-0.62,7.99,-54.02,-0.89
-1.16,1.63,-0.54,16.32,39.06,-24.45
-0.52,1.37,-0.59,29.36,71.05,-6.41
-0.51,0.94,-0.6,-12.53,26.63,53.53
-0.91,1.13,-0.55,-21.02,19.03,95.16
-1.08,1.46,-0.44,-27.02,37.03,115.37
-0.76,1.65,-0.35,-81.5,79.06,129.87
-0.81,1.68,-0.31,-143.25,82.59,183.69
-1.22,2,-0.75,-140.31,71.43,181.92
-1.15,2,-0.51,-145.57,8.87,171.09
0.32,2,-0.39,-148.97,-0.5,175.15
0.82,1.58,-0.84,-114.71,45.34,183.31
-0.15,1.17,-0.4,-146.58,12.66,181.32
-1.33,-0.43,1.27,-87.64,37.75,160.34
-2,-1.51,-1.46,124.79,45.58,39.7
-0.12,-0.09,-0.8,17.8,-10.18,-29.33
0.69,0.44,0.33,-19.96,68.89,-84.31
-0.05,-0.01,0.1,-7.18,82.21,-60.66
-0.76,-0.45,-0.06,39.95,-15.24,-61.96
0.05,0.21,-0.17,35.52,-126.34,-21.7
0.79,0.36,-0.01,8.22,-137.22,41.64
0.64,0.06,0.1,-3.61,-85.44,47.5
0.28,-0.1,0.19,-8.24,-34.46,33.11
0.04,0.07,0.29,-9.22,-3.26,13.86
-0.09,0.02,0.22,-7.5,28.79,4.38
-0.13,-0.02,0.12,-3.66,50.47,-10.24
-0.11,0,0.04,0.13,48.75,-24.85
-0.12,0,0.02,1.46,40.79,-25.59
-0.1,0.03,-0.08,-0.08,43.83,-26.93
-0.17,0.03,-0.05,-7.28,63.5,-34.26
-0.36,0,0.1,-17.02,76.76,-49.16
-0.79,-0.2,-0.17,16.67,60.59,-79.96
-1.55,-0.16,-0.1,86.27,6.11,-143.1
-1.25,0.7,-0.4,113.09,-127.34,-221.44
0.59,2,-0.51,151.89,-58.75,-250.14
0.76,2,-0.81,134.22,92.81,-149.31
-1.18,1.71,-2,212.31,39.94,-169.73
-2,2,-0.92,151.28,-115.24,-121.37
-0.57,1.88,-0.12,92.15,-173.66,-92.6
-0.5,1.9,-0.3,38.66,-131.18,-62.85
-0.57,1.79,-0.32,13.9,-16.53,-59.37
-1.03,1.13,-0.74,-2.35,5.31,2.25
-1.11,1.04,-0.94,0.88,-33.11,33.46
-0.96,1.6,-0.66,4.02,-28.76,57.77
-0.49,1.63,-0.38,-16.6,26.63,92.56
-0.52,1.4,-0.45,-36.97,101.35,108.56
-0.75,1.71,-0.49,-103.89,74.24,164.05
-0.79,2,-0.38,-141.93,46.56,207.21
-1.2,2,-0.8,-146.15,24.5,176
-0.55,2,-0.71,-144.05,-18.92,185.16
0.75,2,-0.96,-132.84,-39.63,186.17
1.24,1.21,-0.87,-55.61,-59.6,188.27
-0.09,0.9,-0.18,-74.91,-12.29,250.13
-1.45,0.54,1.46,-152.98,205.98,162.34
-2,-1.03,-1.88,121.72,-6.95,41.62
-0.25,-0.4,0.03,-8.99,154.85,-93.26
0.32,-0.01,0.31,-6.49,148.55,-106.62
0.28,0.11,0.14,-21.95,119.33,-86.64
-1,-0.16,-0.06,-17.94,-2.53,-38.11
-0.47,-0.18,-0.07,18.37,-177.42,-3.21
0.61,0.15,-0.08,17.91,-211.23,26.27
0.77,0.22,0,0.68,-132.3,50.96
0.45,0.1,0.16,-15.55,-63.66,38.86
0.25,0,0.21,-23.5,0.5,11.24
0,-0.03,0.21,-21.77,48.22,-8.37
-0.12,-0.08,0.14,-11.13,60.3,-21.37
-0.16,-0.08,0.05,-0.79,43.27,-25.27
-0.14,0,-0.02,0.3,26.69,-30.49
-0.17,0.05,-0.01,-0.85,67.66,-39.85
-0.48,-0.02,-0.16,-9.12,69.24,-53.81
-0.74,-0.31,-0.34,35.48,40.37,-91.51
-0.99,-0.29,-0.07,96.63,-31.86,-137.56
-1.83,0.36,-2,103.72,-58.28,-184.91
0.29,1.91,-0.12,134.32,-141.37,-208.37
-1.23,2,-2,129.86,-89.79,-109.17
-1.75,2,-2,162.72,-92.49,-211.65
-0.44,2,0.05,180.5,-90.92,-202.23
-0.39,1.27,0.37,107.08,-84.76,-105.82
-0.08,1.9,0.19,75.1,-68.74,-109.44
-0.8,2,0.17,12.6,-56.02,-75.4
-0.65,1.57,-0.29,-34.45,-43.47,-17.32
-0.78,1.41,-0.59,-26.33,-16.91,14.46
-0.71,1.4,-0.53,-24.41,22.73,21.71
-1,1.27,-0.4,-36.87,74.92,80.02
-0.91,1.48,-0.37,-49.21,89.02,90.26
-0.7,1.57,-0.41,-78.34,95.37,109.88
-0.8,1.76,-0.64,-146.25,75.24,162.46
-0.81,2,-0.83,-159.37,42.27,205.16
-1.06,2,-0.91,-158.88,43.75,191.66
-0.29,2,-0.74,-156.31,25.45,187.14
0.76,1.56,-0.8,-122.24,2.16,185.83
0.42,0.81,-0.54,-102.69,74.24,202.49
-0.86,0.15,0.79,-137.74,50.68,205.05
-2,-0.94,-0.42,73.5,73.53,52.81
-0.88,-0.17,-1.15,47.85,-55.51,-0.09
0.23,0.39,0.21,-0.78,1.73,-63.54
0.38,0.06,0.14,-14.68,10.11,-61.29
-0.01,-0.18,0.26,4.18,33.89,-63.03
-0.33,-0.12,0,31.5,-21.92,-35.42
0.43,0.24,-0.24,8.9,-90.91,15.18
0.51,0.12,0.01,-0.84,-89.51,50.1
0.33,-0.05,0.08,-0.77,-79.34,50.8
0.2,-0.01,0.16,0.55,-40.08,31.48
0.03,0.02,0.19,-0.39,-7.75,18.23
0.02,0.01,0.1,-2.24,27.1,3.95
0,-0.05,0.02,-2.12,49.82,-11.52
-0.12,-0.03,0.07,-4.23,70.89,-25.27
-0.41,0,0.04,4.83,66.84,-31.73
-0.48,0.01,-0.14,11.05,57.94,-41.47
-0.43,-0.07,-0.08,23.73,42.83,-66.16
-0.46,-0.06,-0.08,50.37,43.27,-105.68
-1.36,0.12,-0.1,51.4,108.47,-178.4
0.39,1.51,-0.44,122.45,-94.03,-232.34
0.77,2,-0.29,85.95,-143.12,-119.37
0.2,2,-0.28,118.82,-21.34,-80.49
-1.07,2,-1.14,165.56,-5.01,-145.95
-1.3,2,-2,173.38,-47.73,-147.03
-0.52,2,-0.17,133.18,-113.13,-134.66
0.62,1.61,0.19,62.33,-94.82,-114.6
-0.13,1.07,-0.04,16.56,-17.44,-48.5
-1.11,1.16,-0.51,-26.24,-28.21,-1.89
-1.09,1.21,-0.86,-27.68,-16.44,31.34
-0.47,1.2,-0.85,-10.03,52.56,28.63
-0.67,1.23,-0.6,-24.64,81.6,63.31
-0.86,1.52,-0.29,-71.41,43.27,121.1
-0.8,1.86,-0.21,-123.7,3.46,158.32
-0.95,2,-0.47,-159.99,12.06,178.55
-0.86,2,-0.61,-181.95,40.94,161.95
-0.22,2,-1.01,-177.35,44.43,181.88
0.67,2,-1.33,-151.9,21.11,214.42
0.99,1.28,-1.11,-71.7,-78.42,203.31
-0.25,0.48,-0.2,-79.22,73.37,250.13
-2,-0.1,1.75,-105.95,219.97,122.95
-1.08,-0.05,-2,71.76,11.69,13.79
-0.06,-0.08,0.58,7.75,159.63,-64.05
0.49,0.03,-0.17,-14.56,90.34,-114.25
-0.09,-0.06,0.11,-14.63,32.21,-53.85
-0.94,-0.23,-0.11,4.63,-101.22,-9.26
0.18,-0.01,-0.15,27.73,-208.67,26.48
0.86,0.18,0.04,15.18,-165.27,38.55
0.59,0.12,0.16,-2.66,-76.46,35.5
0.17,0.07,0.18,-14.69,-11.35,12.53
-0.03,0,0.13,-20.48,39.59,-12.5
-0.17,-0.08,0.07,-13.81,60.34,-28.74
-0.22,-0.09,0.03,-4.86,53.14,-37.47
-0.18,-0.02,0.04,1.09,32.54,-40.76
-0.12,0.04,0.07,-0.6,20.05,-42.16
-0.06,0.06,0,-1.07,17.66,-40.45
-0.27,-0.02,-0.11,-2.06,-2.3,-42.4
-0.52,-0.17,-0.26,31.55,-25.48,-55.98
-0.87,-0.27,0.07,70.45,-39.13,-89.82
-2,-0.46,-1.13,93.43,-12.22,-159.86
0.21,2,-0.82,71.95,-189.23,-250.14
0.19,2,0.31,72.34,79.24,-168.52
-0.29,1.84,-1.23,140.73,47.66,-163.49
-1.79,2,-1.19,147.5,6.08,-208.71
-0.94,2,-0.5,108.81,-74.27,-134.42
-0.15,1.58,-0.29,49.2,-122.17,-92.29
-0.42,1.42,-0.04,1.09,-94.56,-26.34
-0.87,1.3,-0.66,-11.57,-55.28,-15.25
-1.03,1.57,-0.92,15.47,-11.8,-16.94
-0.62,1.65,-0.68,32.96,41.07,1.81
-0.54,1.66,-0.4,19.59,75.54,41.68
-0.84,1.54,-0.41,-15.21,51.02,80.8
-1.09,1.56,-0.53,-36.13,9.69,99.77
-1,1.9,-0.44,-73.44,6.95,119.98
