aX,aY,aZ,gX,gY,gZ
-0.08,0.91,-0.24,-11.09,25.54,55.66
-0.06,0.95,-0.16,-7.19,10.69,54.48
0.02,0.94,-0.17,-4.99,5.3,55.15
0.17,0.98,-0.14,-3.49,21.81,56.98
0.1,0.98,-0.16,-1.69,39.48,56.29
0.05,1.02,-0.15,-0.23,49.58,52.41
-0.03,1.06,-0.18,-0.34,56.5,48.46
0,0.93,-0.29,3.69,50.61,46.64
0.04,1.05,-0.27,5.82,99.13,36.17
-0.18,1.07,-0.37,-4.49,119.53,30.4
-0.38,0.98,-0.33,-12.7,96.44,25.19
-0.27,1.06,-0.29,-16.76,75.97,20.7
-0.07,1.09,-0.22,-24.62,65.89,17.16
0.02,1.05,-0.15,-28.76,72.12,13.44
0,1.49,-0.12,-29.65,114.11,-6.99
-0.16,0.87,0.04,-36.45,165.53,-42.22
-0.42,1.11,0.05,-50.62,196.02,-104.89
-0.41,0.72,-0.03,-34.44,182.85,-149.11
-0.48,0.59,-0.24,-5.69,139.37,-168.24
-0.3,1.14,-0.15,26.71,73.56,-171.15
-0.02,1.61,-0.07,37.14,61.26,-158.39
0.11,1.28,-0.06,44.92,50.95,-147.48
0.12,1.24,0.08,53.21,45.97,-137.61
0,1.2,0.08,62.15,31.07,-134.02
-0.04,1.07,0.01,63,14.36,-118.98
-0.03,1.03,0.06,57.68,-5.88,-107.94
0.11,1.01,0.09,50.64,-29.77,-96.6
0.23,0.91,0.05,47.22,-35.47,-87.02
0.26,0.86,-0.03,42.05,-18.63,-74.06
0.39,0.93,-0.08,21.06,24.74,-52.11
0.43,0.74,-0.05,13.11,66.79,-33.31
0.3,0.73,-0.12,4.05,95.77,-6.63
0.18,0.69,-0.08,-2.52,115.45,19.21
-0.18,0.66,-0.18,13.45,101.32,39.37
-0.51,0.78,-0.44,14.54,64.46,54.95
-0.93,0.91,-0.49,6.72,65.73,60.72
-1.35,1.18,-0.7,29.77,-21.76,49.59
-1.48,1.1,-0.6,-21.87,-83.8,28.04
-0.89,0.89,-0.58,-36.34,-96.99,20.53
-0.05,0.95,-0.27,-22.56,-138,40.44
0.89,1.53,0.67,-27.34,-8.52,101.68
-1.28,1.18,-0.56,2.81,-13.2,10.15
0.34,1.09,-0.45,-16.55,-121.76,50.53
1.47,0.69,0.34,-12.6,-44.67,77.02
0.02,0.98,-0.5,-13.51,51.17,69.65
-0.04,1.08,-0.29,-17.95,-8.61,63.69
0.3,0.93,-0.16,-20.08,-23.79,61.79
-0.03,0.87,-0.24,-14.08,5.37,59.37
0.2,0.97,-0.23,-15.3,23.51,55.28
0.04,0.97,-0.2,-18.67,34.95,56.03
-0.08,0.93,-0.19,-17.6,28.21,58.55
-0.07,0.92,-0.19,-13.09,22.57,57.11
-0.02,0.94,-0.2,-9.29,21.32,54.67
-0.14,0.91,-0.18,-4.33,14.73,51.63
-0.08,0.93,-0.15,-3.6,11.31,48.18
-0.07,0.94,-0.18,-2.59,19.05,43.95
-0.06,0.94,-0.22,0.46,23.98,37.73
-0.04,0.96,-0.21,1.12,28.09,32.96
0.04,1.01,-0.16,3.73,32.54,30.4
0.12,1.08,-0.13,6.36,46.47,32.88
0.42,1.13,-0.44,17.15,81.07,34.37
-0.09,1.12,-0.35,-1.02,132.95,27.81
-0.32,1.08,-0.28,-15.73,131.77,13.44
-0.42,1.1,-0.19,-24.73,89.15,7.28
-0.19,1.06,-0.1,-26.01,63.71,0.63
-0.13,1.08,-0.19,-18.44,76.45,-8.78
-0.17,1.17,0.08,-28.16,136.53,-31.67
-0.21,0.93,0.12,-45.27,197.37,-75.64
-0.36,0.89,-0.09,-47.53,211.86,-134.32
-0.57,0.73,-0.23,-21.76,168.23,-166.63
-0.42,0.92,-0.11,5.11,112.4,-173.6
-0.05,1.51,-0.09,33.86,91.19,-172.11
0.05,1.62,-0.06,27.64,70.96,-151.24
0.12,1.14,-0.02,44.2,65.81,-138.15
-0.09,1.07,0.02,56.28,35.5,-129.83
-0.08,1.04,-0.04,63.89,-4.86,-112.92
-0.05,1,-0.14,57.74,-22.6,-103.16
-0.03,0.98,-0.08,49.6,-40.53,-88.89
0.08,0.92,-0.04,44.24,-55.34,-77.07
0.26,0.81,-0.04,42.16,-56.33,-73.12
0.28,0.87,-0.1,23.76,-24.53,-58.92
0.36,0.77,-0.04,12.49,17.49,-40.22
0.31,0.66,-0.06,3.92,50.24,-9.06
0.25,0.67,-0.07,-5.87,81.48,11.56
-0.02,0.68,-0.01,-3.15,101.01,31.11
-0.45,0.66,-0.17,15.03,62.4,48.47
-0.77,0.81,-0.43,14.03,35.92,63.51
-1.27,1.07,-0.58,31.39,17.86,64.73
-1.33,1.31,-0.73,-4.15,-63.23,37.69
-1.31,0.97,-0.59,-24.21,-107.59,18.75
-0.88,1.7,-0.1,-34.13,-116.89,28.37
-0.22,1.09,0.18,-22.79,-144.4,34.41
0.47,0.96,0.15,27.4,-105.91,34.02
1.39,0.91,-0.14,-6.16,-43.45,55.8
0.71,0.92,-0.05,-25.23,35.18,103.8
-0.05,1.16,-0.23,-20.98,23.11,105.19
-0.26,0.86,-0.37,-22.92,-30.04,81.26
0.23,0.93,-0.14,-20.94,-39.49,79.99
0.12,0.89,-0.14,-19.76,-10.7,75.15
0.14,0.92,-0.2,-17.52,28.08,73.4
-0.03,0.94,-0.15,-19.73,49.12,61.6
-0.25,0.94,-0.21,-19.26,26.6,58.03
-0.18,0.85,-0.24,-14.51,1.69,62.48
0.04,0.92,-0.21,-9.37,3.34,51.55
-0.09,0.9,-0.17,-6.74,11.21,46.79
-0.08,0.91,-0.15,-4.3,11.66,46.74
0.05,0.95,-0.16,-1.37,14.87,46.65
0.06,1,-0.15,-1.07,13.96,49.26
0.16,1.05,-0.13,-1.2,20.67,50.94
0.12,1.1,-0.11,-1.3,37.06,50.5
0.14,0.95,-0.44,10.02,39.15,54.92
-0.05,1.13,-0.28,1.08,94.6,52.29
-0.31,1.11,-0.23,-11.2,103.75,41.89
-0.47,1.03,-0.23,-24.38,83.69,25.24
-0.44,0.99,-0.23,-29.18,50.74,10.9
-0.15,1.07,-0.24,-16.57,53.37,-4.28
-0.26,1.39,-0.13,-31.53,108.95,-36.41
-0.39,1.23,0.1,-38.02,157.61,-90.97
-0.3,0.88,0.15,-45.76,180.47,-144.84
-0.3,0.49,-0.16,-6.18,145.9,-177.16
-0.38,0.96,-0.12,18.53,92.98,-180.85
-0.1,1.53,-0.13,34.16,74.23,-162.64
0.05,1.28,-0.22,43.59,52.11,-150.83
0.02,1.13,-0.08,52.53,39.85,-136.94
0.11,1.14,-0.05,66.89,2.13,-131.86
-0.06,1.14,-0.21,76.52,-14.34,-121.79
-0.04,1.06,-0.16,69.41,-44.34,-102.56
0.07,1,-0.08,64.87,-69.91,-88.68
0.18,0.91,-0.06,64.87,-76.99,-73.19
0.29,0.87,-0.09,56.53,-60.07,-70.29
0.26,0.89,-0.08,39.87,-30.5,-49.21
0.3,0.83,-0.02,30.66,-4.17,-24.15
0.29,0.83,-0.01,12.81,21.89,0.81
0.13,0.79,0.07,-1.15,54.56,26.95
-0.23,0.68,-0.03,10.58,43.79,42.75
-0.67,0.75,-0.31,22.15,-9.15,56.14
-0.83,1,-0.28,2.22,-50.86,71.47
-0.93,1.11,-0.3,3.82,-103.62,61.56
-1.08,0.97,-0.6,1.7,-118.66,49.22
-0.86,0.84,-0.51,-12.04,-116.42,38.79
-0.47,1.32,-0.09,-9.09,-132.23,44.09
0.18,1.16,0.22,-4.69,-102.28,53.11
-0.49,1.16,-0.57,39.46,-83.75,37.31
0.74,0.99,0.06,-2.05,-84.11,62.47
0.81,0.75,0.05,-14.39,-44.11,96.18
-0.28,1.07,-0.36,-13.73,-11.91,99.82
0.04,0.87,-0.41,-11.18,-60.33,81.02
0.2,0.88,-0.25,-14.85,-30.86,73.95
-0.03,0.87,-0.35,-11.03,-1.49,64.11
0.01,0.96,-0.26,-12.07,8.02,65.84
-0.21,0.92,-0.22,-12.86,-1.15,67.76
-0.12,0.93,-0.23,-14.85,-18.19,70.08
0,0.92,-0.18,-13.78,-29.18,70.14
0.08,0.95,-0.16,-11.78,-30.01,71.28
0.14,1.01,-0.12,-11.67,-17.83,69.33
0.15,0.98,-0.13,-11.3,-3.88,66.76
0.07,0.98,-0.14,-10.24,2.41,62.14
0.09,1.04,-0.16,-10.34,8.76,58.83
0.1,1.09,-0.18,-11.86,10.78,58.84
0,1.1,-0.13,-14.87,16.74,56.84
-0.01,1.07,-0.17,-14.59,13.18,51.97
0.02,1.04,-0.21,-13.79,14.11,50.35
0.03,1,-0.18,-16.12,29.75,46.24
-0.04,0.88,-0.19,-15.44,51.24,40.3
-0.15,0.86,-0.23,-18.24,64.74,34.07
-0.23,0.94,-0.24,-25.11,62.01,25.27
-0.24,0.97,-0.18,-30.3,50.22,12.69
-0.19,1.02,-0.23,-23.79,45.31,-2.19
-0.36,1.34,-0.12,-28.95,74.08,-37.23
-0.43,1.1,0.09,-37.64,97.91,-78.56
-0.26,0.81,-0.03,-21.83,100.62,-133.42
-0.31,0.55,-0.32,16.27,59,-163.27
-0.42,1.09,-0.25,36.47,37.56,-153.7
0.04,1.66,-0.22,47.71,18.31,-137.34
0.14,1.29,-0.19,49.33,8.65,-129.87
-0.01,1.17,-0.09,57.63,-13.95,-118.51
0.01,1.16,-0.06,70.95,-55.21,-109.23
-0.08,1.15,-0.1,74.79,-72.27,-98.46
0.09,1.05,-0.1,74.35,-78.45,-88.37
0.12,1.03,-0.03,70.06,-80.42,-84.42
0.24,1.01,-0.05,65.66,-70.4,-79.21
0.27,1.02,0,56.01,-50,-77.44
0.28,0.93,-0.01,42.5,-14.21,-67.66
0.26,0.84,0.03,31.73,2.58,-46.91
0.19,0.78,0.05,21.6,12.65,-25.93
0.14,0.81,0.05,3.03,40.4,-9.25
0.08,0.72,0.09,3.33,54.51,15.46
-0.22,0.65,-0.06,19.01,48.71,25.28
-0.51,0.78,-0.44,26.51,45.81,38.65
-0.57,0.96,-0.54,17.93,46.33,48.68
-1.07,1.29,-0.57,-2.49,-7.2,34.28
-1.37,0.84,-0.62,-14.47,-53.89,23.6
-0.8,0.97,-0.61,-32.71,-96.1,26.02
-0.08,1.84,0.05,-32.59,-133.19,62.06
0.19,0.92,0.08,18.6,-43.63,44.37
0.12,1.02,-0.31,4.29,-47.01,41.97
0.9,0.94,0.15,-10.27,-7.43,72.05
0.29,1,-0.11,-15.7,11.67,79.66
-0.22,0.99,-0.42,-13.38,-3.85,68.04
0.16,0.92,-0.31,-11.99,-26.3,58.97
0.12,0.93,-0.17,-12.9,-6.68,64.13
0,0.94,-0.15,-11.5,13.97,60.8
0.09,0.97,-0.16,-14.95,27.59,57.37
-0.03,0.97,-0.17,-17.73,35.59,55.63
-0.04,0.93,-0.25,-18.26,27.81,56.29
0.03,0.97,-0.24,-14.6,26.78,55.22
0,0.98,-0.19,-15.19,35.71,60.5
-0.08,0.96,-0.18,-13.72,33.17,60.4
-0.13,0.94,-0.19,-9.11,18.02,61.5
-0.02,0.96,-0.17,-4.47,15.37,59.69
-0.08,0.99,-0.18,-4.5,32.43,52.03
-0.19,0.96,-0.22,-4.17,41.8,40.4
-0.19,0.97,-0.27,-1.5,35.6,31.86
0.06,0.92,-0.49,4.73,24.01,39.16
0.16,1.2,-0.31,-5.66,83.61,37.95
0.17,1.19,-0.13,-24.96,112.56,32.5
0.03,1.11,-0.09,-29.3,120.25,20.66
-0.12,1.14,-0.16,-28.21,119.27,13.69
-0.25,1.18,-0.22,-26.82,119.73,5.91
-0.43,1.11,-0.32,-33.46,117.73,-15.47
-0.53,0.97,-0.17,-38.65,113.37,-51.97
-0.51,0.91,0.04,-37.66,108.47,-89.45
-0.33,0.7,-0.04,-12.65,78.31,-117.27
-0.34,0.7,-0.18,9.73,32.73,-133.71
-0.24,1.09,-0.14,31.29,-14.48,-136.2
0.2,1.36,-0.04,35.64,4.97,-134.43
0.37,1.28,-0.02,37.01,55.66,-132.71
0.19,1.24,0.03,42.43,80.02,-132.11
-0.03,1.17,0.14,47.92,66.57,-121.63
-0.08,1.07,0.07,58.2,28.04,-106.05
-0.05,1.05,0.02,55.79,-14.35,-88.16
0.12,0.99,0.06,49.55,-47.66,-76.47
0.25,0.93,0.08,38.79,-49.6,-73.11
0.24,0.88,0.13,24.76,-38.25,-62.28
0.32,0.85,0.13,8.12,1.4,-51.36
0.46,0.77,0.07,-1.78,50.01,-31.41
0.4,0.73,0,-6.51,101.97,-8.23
0.2,0.69,-0.04,-1.66,136.47,7.41
-0.28,0.68,-0.19,15.61,137.27,18.34
-0.71,0.89,-0.39,7.4,104.46,33.7
-0.8,1.14,-0.56,-4.81,66.02,36.56
-0.92,0.91,-0.8,-2.66,35.79,30.4
-1.12,0.91,-0.68,-16.83,36.93,15.48
-1.01,0.83,-0.41,-28.46,19.41,-8.54
-0.45,1.18,0.48,-12.11,-70.72,13.82
-0.21,1.52,-0.03,-4.36,-13.52,56.84
-0.8,0.95,-0.3,8.8,-188.34,29.25
1.53,0.85,-0.14,23.55,-146.76,57.08
1.14,0.8,-0.29,8.23,-13.31,50.2
0.28,1.29,-0.32,-2.73,44.66,61.85
0.19,1,-0.14,-13.27,49.84,42.9
0.17,0.95,-0.11,-16.6,62.37,47.5
-0.09,0.88,-0.27,-13.7,66.07,40.17
0.04,0.94,-0.44,-7.81,79.78,32.19
-0.05,0.98,-0.31,-13.85,94.25,30.13
-0.19,0.98,-0.23,-11.9,65.82,29.7
-0.14,0.96,-0.23,-3.84,45.49,34.39
-0.13,0.97,-0.2,-6.54,44.05,33.17
-0.01,1,-0.24,-6.85,44.86,31.2
0.05,0.95,-0.23,-6.91,52.2,29.2
0.19,0.83,-0.39,-3.9,59.89,23.52
0.14,1.16,-0.28,-3.89,100.41,17.88
-0.05,1.03,-0.23,-5.43,90.52,14.73
0,1,-0.12,-8.4,73.36,19.13
0.07,1,-0.19,-7.74,69.37,22.43
-0.01,1.01,-0.16,-8.46,69.6,23.88
-0.05,0.97,-0.06,-8.46,70.98,25.08
0.03,0.9,-0.14,-8.98,85.02,23.11
-0.16,0.96,-0.19,-10.57,99.41,19.87
-0.17,0.93,-0.4,-11.82,88.35,19.29
-0.11,0.89,-0.33,-15.02,82.61,13.96
-0.05,0.88,-0.26,-18.89,99.58,1.78
-0.12,1.28,-0.16,-3.18,127.92,-23.94
-0.19,1.09,0,-17.34,199.11,-57.68
-0.38,1.24,0.12,-36.96,250.13,-115.49
-0.35,0.84,0.08,-41.44,250.13,-160.74
-0.28,0.69,-0.06,-21.25,219.55,-177.02
-0.04,1.17,-0.12,5.98,190.47,-175.17
-0.17,1.67,-0.02,26.42,187.15,-167.38
-0.07,1.46,0.09,25.27,154.33,-148.07
0.05,1.11,0.08,42.62,103.07,-134.79
-0.14,1.18,0.09,46.21,57.87,-116.54
-0.14,1.11,0.03,52.57,16.15,-104.76
-0.16,1.01,-0.06,47.98,-14.31,-96.31
0.04,0.99,-0.03,33.82,-21.46,-96.76
0.05,0.86,0.02,24.46,-18.01,-99.62
0.16,0.97,-0.08,13.48,0.48,-81.26
0.18,0.86,-0.12,3.71,40.83,-71.1
0.05,0.77,-0.11,-3.67,69.22,-52.97
0.01,0.72,-0.1,-12.47,70.69,-39.08
-0.07,0.75,-0.11,-20.24,79.24,-16.92
-0.18,0.71,-0.12,-28.11,80.04,-5.63
-0.2,0.74,-0.15,-28,78.02,6.8
-0.27,0.66,-0.3,-20.66,85.06,21.33
-0.61,0.74,-0.46,-15.35,65.92,29.24
-0.92,1,-0.4,-16.05,2.24,34.72
-0.97,1.06,-0.38,-27.1,-40.37,28.7
-0.84,0.9,-0.55,-24.34,-58.75,28.24
-0.6,0.97,-0.33,-36.81,-35.96,19.66
-0.54,1.25,-0.14,-27.49,-13.5,26.92
-0.1,1.23,0.13,-45.48,-13.72,40.75
-0.24,0.8,-0.37,3.5,15.05,30.62
-0.11,0.98,-0.25,-11.15,-8.24,41.05
0.38,1,0.12,-16.67,-8.73,64.95
0.06,0.9,0.02,-14.97,-19.01,71.03
-0.26,0.96,-0.18,-10.71,-24.79,63.6
0.28,0.95,-0.22,-6.93,-23.46,56.04
0.19,0.98,-0.21,-10.19,0.67,48.68
-0.09,0.94,-0.2,-11,12.75,48.06
-0.01,0.96,-0.2,-10.25,10.85,48.36
-0.05,0.95,-0.15,-11.07,11.45,47.98
-0.04,0.95,-0.12,-12.55,9.82,50.15
0.05,0.96,-0.15,-13.08,15.53,50.82
0.03,0.96,-0.19,-12.8,24.24,51.49
-0.01,0.98,-0.16,-14.24,37.11,52.73
-0.05,0.97,-0.16,-15.14,36.91,54.55
-0.13,0.94,-0.18,-10.15,24.24,56.68
-0.16,0.93,-0.22,-6.69,17.53,56.17
-0.15,0.92,-0.2,-5.73,17.15,54.65
-0.18,0.91,-0.17,-5.66,15.24,48.06
-0.17,0.92,-0.22,-5.45,13.05,39.87
-0.06,0.95,-0.25,-4.95,13.75,36.25
0.04,1,-0.27,-6.73,18.02,37.02
0.26,1.07,-0.34,-5.94,28.37,42.02
0.22,1.21,-0.13,-15.76,80.12,38.37
-0.09,1.14,-0.07,-24.69,80.15,34.86
-0.16,1.11,-0.08,-27.54,59.27,30.3
-0.21,1.27,-0.31,-15.76,45.24,20.42
-0.22,1.17,-0.19,-32.74,75.82,0.81
-0.27,1.08,-0.09,-38.36,109.79,-39.19
-0.39,1.05,0.08,-57.71,139.37,-85.84
-0.39,0.72,0.03,-40.81,134.53,-129.1
-0.51,0.56,-0.34,-8.05,72.89,-146.06
-0.5,0.92,-0.29,14.02,-0.73,-143.09
-0.1,1.4,-0.33,35.31,-26.73,-136.36
0.07,1.39,-0.42,37.51,-35.11,-127.44
0.04,1.2,-0.38,45.92,-51.69,-110.96
0.02,1.19,-0.22,53.49,-86.68,-109.98
0.15,1.1,-0.24,66.3,-105.53,-92.76
0.13,0.97,-0.32,75.02,-91.39,-94.25
0.11,0.99,-0.27,73.6,-87.06,-85.44
0.15,1.03,-0.22,69.67,-88.02,-79.34
0.27,0.91,-0.16,66.57,-76.33,-70.25
0.19,0.92,-0.18,60.53,-64.28,-62.31
0.14,0.9,-0.1,44.29,-56.06,-51.46
0.13,0.92,0.01,30.33,-52.25,-30.66
0.1,0.83,0.09,14.27,-47,-9.47
0.13,0.81,0.12,3.73,-18.35,7.61
0.04,0.7,0.15,10.68,12.92,26
-0.24,0.68,-0.12,39.73,19.24,34.84
-0.48,0.83,-0.35,41.61,26.97,44.64
-0.61,0.95,-0.51,44.62,27.35,46.3
-1.1,1.17,-0.82,11.44,-20.34,34.97
-1.32,0.8,-0.57,-8.31,-79.65,30.95
-0.98,0.86,-0.56,-11.04,-124.09,37.21
-0.08,1.53,0.01,-17.84,-211.58,61.02
0.01,1.1,0.59,-20.52,-109.95,70.47
-0.52,1.01,-0.43,14.76,-125.89,42.03
1.38,0.93,0.07,10.66,-64.76,68.14
0.95,0.94,0.1,-12.91,36.43,91.04
-0.59,1.12,-0.28,-17.1,26.42,98.45
-0.24,0.92,-0.27,-14.9,-62.79,72.74
0.18,0.89,-0.14,-13.79,-65.31,78.9
0.66,0.96,-0.22,-11.08,13.46,63.21
0.19,0.95,-0.15,-15.83,56.97,59.69
-0.18,0.98,-0.17,-17.41,50.96,55
-0.02,1,-0.15,-17.48,40.89,53.11
-0.01,0.91,-0.23,-18.63,38.44,57.21
-0.01,0.95,-0.19,-13.45,33.46,54.27
-0.13,0.97,-0.17,-12.98,17.57,59.41
-0.03,0.96,-0.16,-11.94,1,60.5
-0.02,0.94,-0.16,-10.4,3.28,61.31
-0.02,0.93,-0.16,-7.63,9.98,59.02
-0.09,0.94,-0.16,-5.9,13.44,54.27
-0.07,0.91,-0.17,-3.31,12.95,48.69
-0.05,0.94,-0.2,2.92,12.08,41.99
0.03,1.01,-0.23,2.43,19.34,40.02
0.12,1.05,-0.2,-0.45,26.37,41.98
0.32,1.01,-0.27,-1.4,50.73,44.48
0.13,1.14,-0.29,-6,116.91,33.75
-0.23,1.16,-0.33,-19.33,120.08,30.91
-0.38,1.1,-0.21,-31.02,89.86,23.76
-0.29,1.08,-0.19,-33.82,58.63,16.33
-0.19,1.29,-0.28,-18.15,59.27,4.07
-0.24,1.13,-0.01,-37.21,110.3,-21.46
-0.17,0.93,0.08,-32.25,157.84,-75.49
-0.2,0.89,-0.04,-35.24,182.02,-132.11
-0.48,0.55,-0.13,-7.5,149.31,-160.91
-0.27,0.88,-0.19,34.27,85.62,-161.3
0.06,1.46,-0.19,53.99,86.46,-164.72
0.01,1.38,-0.08,55.85,63.34,-138.89
-0.08,1.18,0,74.58,25.64,-136.85
-0.07,1.24,0.04,79.95,-19.08,-128.82
-0.06,1.17,-0.1,80.39,-50.09,-117.19
0.04,1.1,-0.07,69.6,-61.3,-106.79
0.13,0.99,0.03,65.21,-65.47,-95.96
0.18,0.92,0.01,61.89,-61.08,-80.08
0.25,0.95,-0.01,54.4,-53.37,-82.5
0.26,0.89,-0.03,41.56,-20.73,-65.52
0.39,0.82,0.01,30.08,14.59,-45.56
0.28,0.73,0.01,19.41,36.73,-14.58
0.17,0.71,-0.04,14.94,50.68,5.35
0.05,0.77,-0.06,8.19,55.23,20.24
-0.11,0.67,-0.1,16.58,58.15,38.85
-0.59,0.81,-0.3,16.86,49.26,59.73
-1.05,0.96,-0.29,19.8,23.47,59.57
-1.3,1.33,-0.65,13.53,-69.32,36.62
-1.3,1.02,-0.69,-8.02,-104.13,23.73
-1.04,1.03,-0.6,-32.89,-100.92,13.31
-0.34,1.3,-0.3,-55.47,-104.58,22.41
0.59,1.27,0.42,-41.57,-77.15,59.35
-0.35,1.02,-0.42,23.49,-52.98,31.99
0.42,1,-0.12,-2.65,-103.62,63.05
1.17,0.87,0.13,-19.7,-43.47,93.03
0.39,0.97,-0.1,-15.44,-16.69,101.02
-0.22,1.05,-0.34,-15.85,-31.98,80.68
0.47,0.92,-0.21,-12.49,-16.54,73.95
0.31,0.94,-0.14,-20.11,32.27,69.37
-0.17,0.93,-0.21,-17.85,48.65,66.76
-0.02,0.97,-0.2,-16.93,53.05,59.78
-0.13,0.91,-0.22,-19.18,50.63,57.17
-0.21,0.92,-0.22,-15.53,30.6,51.6
-0.15,0.9,-0.2,-9.96,8.02,52.33
-0.09,0.92,-0.16,-5.2,-5.94,52.16
0.01,0.93,-0.14,-4.08,-4.48,52.1
-0.02,0.92,-0.15,-0.21,-0.09,50.27
0.08,0.96,-0.14,3.24,3.47,51.6
0.17,1.02,-0.12,0.85,21.55,52.29
0.07,0.99,-0.11,1.16,36.29,50.63
0.03,1.03,-0.17,1.2,46.77,44.08
0,1.13,-0.19,-3.6,58.53,42.25
0.08,1.12,-0.35,0.63,74.56,39.16
-0.14,1.15,-0.3,-10.46,100.99,37.19
-0.18,1.11,-0.29,-22.32,92.84,29.69
-0.24,1.01,-0.21,-29.87,81.93,14.89
-0.18,1.12,-0.23,-16.61,95.67,-2.66
-0.25,1.2,0.02,-32.63,146.01,-30.61
-0.27,1.02,0.11,-35.52,192.67,-77.01
-0.27,0.94,0.02,-45.58,215.62,-128.67
-0.45,0.56,-0.27,-15.75,167.06,-159.8
-0.39,0.84,-0.2,17.04,102.95,-158.1
-0.02,1.43,-0.16,37.21,97.04,-153.21
0.01,1.37,-0.18,47.28,79.6,-135.4
-0.08,1.05,-0.12,62.91,32.44,-126.74
-0.08,1.11,0.04,71.79,-12.14,-121.33
-0.12,1.15,-0.02,83.27,-44.48,-115.69
-0.08,1.14,-0.1,77.48,-68.31,-104.76
-0.04,1.1,-0.03,64.78,-89.95,-90.7
0.2,0.96,0.03,61.76,-84.44,-84.05
0.29,0.9,0.01,48.64,-55.33,-79.52
0.31,0.86,-0.01,38.71,-18.54,-70.82
0.33,0.84,0.01,27.08,24.82,-47.11
0.21,0.7,-0.01,21.34,46.69,-18.98
0.11,0.71,-0.03,14.98,53.85,2.3
-0.01,0.71,0.05,6.82,54.05,20.09
-0.25,0.69,-0.01,14.76,22.1,36.3
-0.55,0.8,-0.27,19.48,0.47,56.54
-0.83,1,-0.32,27.58,18.62,56.54
-1.23,1.31,-0.71,26.36,-33.9,43.29
-1.46,1.02,-0.58,-27.37,-86.15,16.92
-1.04,0.9,-0.68,-38.11,-110.39,17.05
0.24,1.77,0.5,-34.17,-128.21,67.44
0.18,0.82,-0.24,28.09,-21.71,64.71
-0.34,1.27,-0.08,-3.64,-36.69,27.2
0.98,0.83,0.04,-6.68,-71.6,68.49
0.75,0.84,0.09,-16.38,-30.85,93.77
-0.1,1.08,-0.44,-11.94,0.68,82.34
0.21,0.93,-0.3,-11.85,-14.74,68.76
0.28,0.94,-0.12,-18.4,-1.29,73.47
-0.14,0.91,-0.13,-16.82,5.95,67.36
0.09,0.97,-0.18,-16.71,12.02,65.12
0.14,0.96,-0.17,-18.27,27.44,64.18
0,0.93,-0.19,-15.94,33.86,64.93
-0.04,0.95,-0.19,-11.72,26.65,63
-0.01,0.95,-0.16,-10.39,21.18,60.54
-0.02,0.96,-0.18,-7.88,20.56,57.1
-0.08,0.91,-0.14,-5.78,15.84,55.03
-0.05,0.96,-0.15,-0.08,7.47,52.54
0.06,1.01,-0.19,-0.05,14.3,49.33
0.08,1.04,-0.17,-1.02,29.84,47.49
0.01,1.03,-0.15,-1.73,46.64,46.15
0.1,0.86,-0.44,6.02,45.29,43.91
-0.05,1.05,-0.32,-3.87,98.43,35.58
-0.24,1.12,-0.26,-9.82,94.77,33.03
-0.21,1.17,-0.27,-19.26,75.22,30.21
-0.26,1.08,-0.26,-25.85,56.96,23.07
-0.14,1.07,-0.14,-29.88,52.04,12.22
-0.04,1.14,-0.27,-21.02,69.53,2.06
-0.16,1.19,-0.01,-37.56,127.31,-21.48
-0.24,0.92,0.07,-33.44,176.61,-69.31
-0.33,0.89,-0.02,-45.73,202.74,-125.32
-0.45,0.52,-0.24,-12.21,141.84,-158.15
-0.41,0.76,-0.25,24.01,81.11,-157.82
-0.08,1.41,-0.19,46.36,73.47,-154.73
0.1,1.49,-0.13,45.68,59.62,-136.94
0.02,1.09,-0.07,62.84,30.76,-129.46
-0.09,1.17,0.05,71.68,-10.59,-118.85
-0.04,1.19,-0.02,79.27,-45.4,-109.51
-0.04,1.14,-0.11,72.99,-60.86,-94.88
0.02,1.03,-0.01,65.69,-71.54,-87.46
0.12,0.97,0.01,59.72,-69.23,-74.63
0.28,0.9,-0.03,54.44,-62.41,-78.91
0.31,0.96,-0.02,38.76,-23.11,-75.05
0.32,0.87,0,24.17,26.57,-54.47
0.28,0.85,0,14.71,61.02,-23.47
0.09,0.77,0,5.98,69.95,-12.02
-0.06,0.73,0,2.34,70.31,7.94
-0.19,0.66,-0.16,14.98,45.53,21.18
-0.49,0.72,-0.35,21.47,16.53,37.66
-0.63,0.96,-0.32,3.01,12.35,57.82
-0.92,1.1,-0.25,19.33,-22.28,49.91
-1.17,1.12,-0.47,-13.38,-79.34,28.09
-1.07,0.96,-0.58,-27.41,-103.15,27.98
-0.63,1.25,-0.13,-38.47,-95.02,39.89
0.16,1.52,-0.53,-53.06,-93.37,60.34
0.11,0.93,0.03,7.64,-17.14,52.76
0.24,1,-0.08,-11.42,-3.71,32.72
0.74,0.82,-0.06,-21.29,12.14,69.54
0.14,0.96,-0.03,-15.35,-15.95,91.21
-0.21,1,-0.28,-16.74,-31.19,69.56
0.38,0.96,-0.27,-12.66,-30.85,66.34
0.3,0.93,-0.16,-16.56,2.55,62.69
-0.01,0.95,-0.19,-14.95,28.4,59.31
-0.03,0.97,-0.17,-17.31,40.38,54.76
-0.11,0.91,-0.16,-16.96,30.7,51.11
-0.13,0.91,-0.22,-14.05,13.3,52.6
0,0.93,-0.2,-10.49,10.77,55.6
